PT08.S1(CO),T,RH,log_AH,hour,month,CO
958.0,24.2,36.9,0.092214483987811,14.0,7.0,1.6
933.0,26.0,34.9,0.1405442449923083,15.0,7.0,1.3
942.0,24.8,33.1,0.0219571673520421,16.0,7.0,1.6
1073.0,24.0,36.3,0.0684060326640603,17.0,7.0,3.1
1086.0,23.6,35.5,0.0185273046138835,18.0,7.0,3.3
1091.0,23.6,35.7,0.0278097006392672,19.0,7.0,3.4
980.0,23.3,34.5,-0.0234733561856421,20.0,7.0,2.8
904.0,22.5,36.8,-0.0120725812342692,21.0,7.0,1.5
865.0,21.3,38.7,-0.0319035490130082,22.0,7.0,1.3
898.0,20.9,39.4,-0.0412387480165975,23.0,7.0,1.6
945.0,19.8,47.7,0.0889262091944014,0.0,7.0,1.5
854.0,19.3,51.4,0.1298872608344223,1.0,7.0,1.0
751.0,18.4,53.4,0.1106465200870636,2.0,7.0,0.5
723.0,18.8,51.1,0.0953101798043249,3.0,7.0,0.4
754.0,16.3,59.8,0.0991210908678072,4.0,7.0,0.6
758.0,16.6,56.8,0.0610010215573989,5.0,7.0,0.7
873.0,16.2,57.4,0.0502177161606175,6.0,7.0,1.3
1176.0,17.3,54.3,0.0611891683124223,7.0,7.0,4.0
1257.0,19.2,48.8,0.0724136805090452,8.0,7.0,5.0
1137.0,21.7,42.4,0.0824091362407178,9.0,7.0,3.6
1064.0,26.4,29.9,0.0137056470561119,10.0,7.0,2.8
1026.0,31.3,19.1,-0.1468771958607599,11.0,7.0,2.6
986.0,33.7,15.4,-0.2340781163669893,12.0,7.0,2.7
908.0,34.5,13.3,-0.3343544806502116,13.0,7.0,2.3
888.0,33.8,13.9,-0.3324005372511593,14.0,7.0,2.0
843.0,30.1,19.4,-0.2037086386756023,15.0,7.0,1.3
905.0,28.3,21.3,-0.2164162305647832,16.0,7.0,1.7
1023.0,31.9,18.3,-0.1598167014538851,17.0,7.0,2.8
1125.0,32.0,20.1,-0.0657125433653813,18.0,7.0,3.8
1211.0,28.9,24.1,-0.0518197487297964,19.0,7.0,4.9
1140.0,27.3,27.1,-0.0335567835288427,20.0,7.0,4.3
1029.0,26.0,28.5,-0.0529789247908866,21.0,7.0,2.6
981.0,25.2,28.6,-0.104472021596711,22.0,7.0,2.4
971.0,24.3,31.1,-0.0708517409719511,23.0,7.0,1.9
927.0,23.6,33.8,-0.0320067961350864,0.0,7.0,1.4
868.0,23.0,33.8,-0.0612373094711894,1.0,7.0,1.1
863.0,22.2,38.4,0.0125212805536716,2.0,7.0,0.9
820.0,20.4,42.6,0.0082657444170325,3.0,7.0,0.7
777.0,20.5,42.3,0.0090588444883461,4.0,7.0,0.5
855.0,18.8,49.0,0.049266241302918,5.0,7.0,0.8
960.0,18.8,49.4,0.0605304997400323,6.0,7.0,1.3
1310.0,19.9,46.5,0.0685927914656116,7.0,7.0,4.7
1339.0,22.1,41.7,0.0934903430873389,8.0,7.0,4.6
1211.0,24.0,36.4,0.0682192389771438,9.0,7.0,3.7
1068.0,30.2,22.8,-0.0391567152011939,10.0,7.0,2.8
932.0,33.4,17.1,-0.1476882728996039,11.0,7.0,1.8
949.0,35.1,15.0,-0.1766178538772766,12.0,7.0,1.9
944.0,34.1,16.0,-0.1734014594193957,13.0,7.0,2.0
966.0,35.7,13.6,-0.2438565929117514,14.0,7.0,2.0
940.0,35.3,13.8,-0.2527011035565354,15.0,7.0,2.1
934.0,32.3,16.7,-0.2299164356016385,16.0,7.0,2.1
1052.0,36.0,13.3,-0.2519289027459631,17.0,7.0,3.2
1109.0,35.8,13.7,-0.2397811924672329,18.0,7.0,4.0
1169.0,32.3,18.4,-0.1331885942437447,19.0,7.0,4.6
1093.0,29.7,25.0,0.0243022925229648,20.0,7.0,3.0
1084.0,27.8,26.6,-0.0255229572310858,21.0,7.0,2.9
970.0,26.3,27.3,-0.079259680985632,22.0,7.0,1.9
951.0,25.3,30.0,-0.0504515434960982,23.0,7.0,1.4
1038.0,24.0,34.9,0.0267392971896215,0.0,7.0,2.1
950.0,23.4,38.6,0.0923968492659675,1.0,7.0,1.2
831.0,23.5,38.3,0.092761480081311,2.0,7.0,0.6
813.0,22.0,42.6,0.1084955961532989,3.0,7.0,0.4
824.0,21.4,45.6,0.1391530613925759,5.0,7.0,0.4
879.0,21.1,47.1,0.1519482562720581,6.0,7.0,0.7
1132.0,21.3,48.4,0.1921893759923046,7.0,7.0,2.3
1291.0,22.9,47.9,0.2782376136237812,8.0,7.0,4.0
1193.0,24.4,45.5,0.3163424129449925,9.0,7.0,2.8
1057.0,27.6,38.0,0.3233869970725574,10.0,7.0,1.6
1027.0,31.1,29.6,0.2761154360803155,11.0,7.0,1.6
1084.0,33.4,24.7,0.22442273281259,12.0,7.0,2.0
1032.0,35.7,18.9,0.0829615207143473,13.0,7.0,2.0
977.0,36.2,18.1,0.0698991273796671,14.0,7.0,1.7
1039.0,37.1,17.7,0.0898407039997895,15.0,7.0,2.0
1056.0,36.5,18.1,0.0849843239049972,16.0,7.0,2.2
1164.0,35.5,19.1,0.0850761723551192,17.0,7.0,3.2
1124.0,33.7,20.0,0.0271286673882526,18.0,7.0,3.6
1152.0,30.5,22.7,-0.0239853627505113,19.0,7.0,3.8
1223.0,28.7,26.2,0.0142973047008243,20.0,7.0,4.8
1058.0,26.7,28.9,-0.0019018072895963,21.0,7.0,2.8
1049.0,25.7,31.6,0.0281014301108747,22.0,7.0,2.6
1010.0,24.5,35.7,0.0776089793269828,23.0,7.0,1.9
981.0,24.3,36.3,0.0817643018026395,0.0,7.0,1.7
886.0,23.8,36.9,0.072134597759199,1.0,7.0,1.0
821.0,23.7,37.3,0.0732504617395927,2.0,7.0,0.7
784.0,22.2,40.6,0.0703652626605634,3.0,7.0,0.5
771.0,21.6,42.2,0.0734363180731822,4.0,7.0,0.4
819.0,20.3,46.8,0.0953101798043249,5.0,7.0,0.6
836.0,20.7,45.9,0.1032783494535017,6.0,7.0,0.7
1114.0,20.5,47.7,0.1326935417254652,7.0,7.0,2.4
1319.0,22.4,46.6,0.2207406666978995,8.0,7.0,4.4
1211.0,24.2,48.5,0.3682477202913481,9.0,7.0,3.1
1051.0,28.8,33.0,0.2488112980627875,10.0,7.0,2.0
1108.0,32.8,25.2,0.209044626934708,11.0,7.0,2.1
1014.0,34.4,19.9,0.0626930693384234,12.0,7.0,2.1
1003.0,36.5,16.7,0.004489905272852,13.0,7.0,2.1
1021.0,37.5,14.3,-0.0944205756194919,14.0,7.0,2.2
986.0,38.0,15.5,0.0118297517535772,15.0,7.0,1.6
1098.0,38.1,16.5,0.079550278758009,16.0,7.0,2.4
1157.0,37.3,17.3,0.0806579030174545,17.0,7.0,3.3
1190.0,35.9,17.7,0.0311109950250527,18.0,7.0,4.0
1183.0,32.4,21.5,0.0298500219688852,19.0,7.0,4.1
1231.0,30.3,25.6,0.0842492324449,20.0,7.0,4.2
1102.0,28.5,27.8,0.0643822589292682,21.0,7.0,2.9
1041.0,26.9,30.5,0.0649446886403821,22.0,7.0,2.3
1090.0,25.7,33.5,0.0878277103655202,23.0,7.0,2.2
1074.0,24.7,36.9,0.1223946082136059,0.0,7.0,2.1
977.0,23.6,39.2,0.1227484652590534,1.0,7.0,1.6
949.0,22.2,43.0,0.1277773699418264,2.0,7.0,1.2
912.0,21.2,45.8,0.1268969331883508,3.0,7.0,1.2
863.0,21.3,45.9,0.1372370183050849,4.0,7.0,0.9
834.0,21.6,45.0,0.1406311297397456,5.0,7.0,0.6
865.0,21.3,46.5,0.149109422587841,6.0,7.0,0.7
974.0,21.1,46.9,0.1471260648902939,7.0,7.0,1.3
1079.0,22.8,43.0,0.1596498175295376,8.0,7.0,2.0
1084.0,25.0,38.3,0.1806534996932575,9.0,7.0,1.9
1107.0,30.9,26.9,0.1684761499719015,10.0,7.0,2.2
1040.0,35.1,19.2,0.0642884898823618,11.0,7.0,1.9
1019.0,36.9,17.2,0.0560021901152848,12.0,7.0,1.5
1003.0,39.3,13.9,-0.0289140101646422,13.0,7.0,1.4
925.0,40.3,12.6,-0.0723556621921403,14.0,7.0,1.0
910.0,39.7,13.5,-0.0356271776431511,15.0,7.0,1.0
1012.0,41.1,13.1,0.0123237496888319,16.0,7.0,1.4
1100.0,40.1,14.9,0.079550278758009,17.0,7.0,1.6
1046.0,37.4,17.0,0.0729716124558228,18.0,7.0,1.6
1083.0,34.0,19.2,0.0072734839664984,19.0,7.0,2.1
1050.0,31.7,21.6,-0.0041084280445431,20.0,7.0,2.0
1050.0,29.7,24.2,-0.0074275158287965,21.0,7.0,1.9
1142.0,27.9,27.6,0.0248877155077788,22.0,7.0,2.3
1165.0,26.8,29.9,0.039413002356835,23.0,7.0,2.4
1136.0,25.8,33.0,0.0793655553807404,0.0,7.0,2.2
986.0,26.3,33.1,0.1132393956065107,1.0,7.0,1.2
971.0,24.3,38.1,0.130852808418762,2.0,7.0,1.1
908.0,24.7,36.4,0.1095716364292908,3.0,7.0,0.8
900.0,21.1,45.6,0.1174274168759643,5.0,7.0,0.6
935.0,20.2,48.5,0.1238976366562373,6.0,7.0,0.7
939.0,21.3,45.5,0.1314667627423057,7.0,7.0,0.4
982.0,22.6,31.0,-0.1776922884102923,8.0,7.0,0.6
1088.0,25.7,34.8,0.1215094173971971,9.0,7.0,0.9
1065.0,31.6,23.8,0.0808423878441008,10.0,7.0,0.9
1016.0,36.3,16.3,-0.0276795691067423,11.0,7.0,0.8
930.0,37.9,15.0,-0.0275767677702344,12.0,7.0,0.4
928.0,39.4,13.7,-0.0367677241922146,13.0,7.0,0.3
889.0,40.2,12.3,-0.1072511907469761,14.0,7.0,0.1
966.0,41.3,11.9,-0.0777453486248529,15.0,7.0,0.5
973.0,41.4,11.8,-0.0745080521750615,16.0,7.0,0.4
950.0,40.1,13.6,-0.0047110797301192,17.0,7.0,0.3
982.0,37.6,16.4,0.0447821427718932,18.0,7.0,0.4
990.0,33.9,20.3,0.0508832103145698,19.0,7.0,0.6
1017.0,31.6,22.9,0.0458334163431721,20.0,7.0,0.8
1067.0,29.7,24.8,0.0158733491562901,21.0,7.0,1.2
1147.0,29.0,27.0,0.0610950993598108,22.0,7.0,1.6
1132.0,27.9,30.4,0.1176941428166431,23.0,7.0,1.2
976.0,28.0,30.6,0.1306773236416161,0.0,7.0,0.5
920.0,26.8,32.3,0.1164488126432467,1.0,7.0,0.3
879.0,26.6,33.0,0.1255748229080662,2.0,7.0,0.1
880.0,22.2,42.8,0.1237209269897587,4.0,7.0,0.1
925.0,21.2,46.3,0.1398488951163985,5.0,7.0,0.3
1044.0,21.4,46.5,0.1587116911548208,6.0,7.0,0.8
1279.0,22.9,43.0,0.1677154044045925,7.0,7.0,2.3
1403.0,25.2,38.6,0.2000796117156581,8.0,7.0,3.4
1282.0,27.1,34.9,0.2078268472023165,9.0,7.0,2.5
1262.0,32.4,24.8,0.1727761439504233,10.0,7.0,2.4
1195.0,36.8,18.0,0.0902976379807806,11.0,7.0,2.1
1301.0,39.6,18.8,0.2936392929259075,18.0,7.0,4.1
1416.0,36.1,25.5,0.4020593149733314,19.0,7.0,3.8
1301.0,33.3,29.9,0.4107179543896128,20.0,7.0,3.4
1261.0,31.2,33.2,0.3941344917657798,21.0,7.0,2.9
1295.0,30.1,35.8,0.4077292097612315,22.0,7.0,3.1
1239.0,28.9,39.1,0.4298324645564587,23.0,7.0,3.5
1229.0,27.8,43.3,0.4655562543184555,0.0,7.0,2.4
1125.0,26.9,46.1,0.4749911707567746,1.0,7.0,1.6
1044.0,26.4,47.1,0.4666856307717895,2.0,7.0,1.3
976.0,25.2,51.4,0.483043242753539,3.0,7.0,0.9
1015.0,23.8,55.4,0.4745557525929582,4.0,7.0,1.0
954.0,24.9,50.6,0.4545726822151922,5.0,7.0,0.8
1032.0,25.0,49.2,0.4329505650430248,6.0,7.0,1.1
1518.0,24.7,50.9,0.4442370026087026,7.0,7.0,4.4
1394.0,34.0,29.9,0.4455828547040534,10.0,7.0,3.3
1205.0,37.3,22.9,0.3627663535750491,11.0,7.0,2.1
1210.0,40.1,19.0,0.3256279348665349,12.0,7.0,2.1
1138.0,42.0,15.8,0.2436518119455605,13.0,7.0,2.0
1079.0,42.8,14.3,0.1825715255491619,14.0,7.0,1.5
1158.0,44.3,13.0,0.1680535849962497,15.0,7.0,2.1
1186.0,44.6,12.6,0.1556352915314489,16.0,7.0,2.3
1261.0,43.4,14.8,0.2532458951306533,17.0,7.0,2.8
1339.0,40.6,18.2,0.3133498192003588,18.0,7.0,3.6
1342.0,37.1,21.3,0.2793726445806401,19.0,7.0,4.0
1317.0,34.5,25.5,0.3133498192003588,20.0,7.0,3.7
1210.0,32.2,30.4,0.3669321583913806,21.0,7.0,2.5
1220.0,30.4,35.4,0.415019320912976,22.0,7.0,2.3
1276.0,29.4,38.7,0.4434671302411719,23.0,7.0,2.5
1270.0,28.6,38.7,0.4001845236642388,0.0,7.0,2.7
1053.0,27.7,40.5,0.3944041607487394,1.0,7.0,1.3
956.0,28.0,39.8,0.3922447699373093,2.0,7.0,0.8
954.0,24.8,48.5,0.402326855607661,3.0,7.0,0.9
912.0,25.6,45.8,0.392109653061006,4.0,7.0,0.5
973.0,23.6,51.5,0.395549443320788,5.0,7.0,0.8
1037.0,25.1,46.5,0.3794633055691636,6.0,7.0,1.0
1306.0,24.5,48.3,0.377956868691563,7.0,7.0,2.9
1367.0,26.6,42.8,0.3835602727201145,8.0,7.0,3.8
1335.0,29.0,37.6,0.396491633309056,9.0,7.0,3.5
1250.0,34.2,28.5,0.4101872744434937,10.0,7.0,2.4
1142.0,37.3,22.9,0.3624880152530239,11.0,7.0,1.8
1168.0,40.1,17.5,0.2406690781800282,12.0,7.0,2.1
1125.0,42.2,14.6,0.1756325686431579,13.0,7.0,2.1
1083.0,41.9,15.2,0.1966352914334136,14.0,7.0,1.5
1080.0,43.1,13.8,0.1657686434528862,15.0,7.0,1.5
1085.0,42.8,13.8,0.1553784971795133,16.0,7.0,1.8
1115.0,41.1,16.5,0.2390956375281367,17.0,7.0,2.1
1259.0,38.7,20.3,0.3179445105786691,18.0,7.0,3.0
1241.0,35.8,24.1,0.3310288769551468,19.0,7.0,2.8
1156.0,33.1,28.3,0.3450779580930692,20.0,7.0,2.5
1055.0,30.1,33.9,0.3546629211777782,21.0,7.0,1.4
1144.0,29.0,36.6,0.366793577459895,22.0,7.0,1.7
1169.0,28.5,38.4,0.3839009301923238,23.0,7.0,1.8
1195.0,27.8,39.9,0.3840371606945439,0.0,7.0,2.4
1158.0,27.0,42.8,0.4074631107708373,1.0,7.0,1.9
1075.0,26.4,44.5,0.4133671380040184,2.0,7.0,1.4
973.0,25.8,46.6,0.4232395362073288,3.0,7.0,0.8
989.0,25.1,48.5,0.4230430403822329,4.0,7.0,0.7
967.0,24.6,52.2,0.4625383331344639,5.0,7.0,0.8
968.0,24.4,50.5,0.4215352882856588,6.0,7.0,0.7
1062.0,25.2,49.1,0.4412182778139822,7.0,7.0,1.0
1143.0,26.6,50.8,0.5549764715012789,8.0,7.0,1.7
1152.0,28.0,46.9,0.5584722772333437,9.0,7.0,1.9
1238.0,32.7,34.5,0.5186747387093896,10.0,7.0,2.3
1103.0,36.6,26.5,0.4693784338518171,11.0,7.0,1.7
1043.0,37.8,26.3,0.5277417361423036,12.0,7.0,1.3
1058.0,38.3,27.1,0.586118607801422,13.0,7.0,1.2
960.0,35.4,32.4,0.6081338062329886,14.0,7.0,0.8
972.0,37.3,28.8,0.5926083551813325,15.0,7.0,0.9
1012.0,36.6,28.2,0.5288619862520894,16.0,7.0,1.1
1021.0,35.1,29.6,0.4978619573741319,17.0,7.0,1.2
1034.0,32.3,33.4,0.4637340162321402,18.0,7.0,1.3
1026.0,29.9,37.9,0.4539377615589423,19.0,7.0,1.4
966.0,28.2,41.9,0.4559047048662338,20.0,7.0,1.2
948.0,27.2,45.9,0.4895611284612663,21.0,7.0,0.9
984.0,27.3,45.7,0.4890706919629613,22.0,7.0,1.1
1077.0,27.0,47.1,0.5051897721473613,23.0,7.0,1.5
1163.0,23.7,69.3,0.6952449786420914,0.0,7.0,1.7
965.0,23.8,63.5,0.6149153322903715,1.0,7.0,0.9
941.0,24.7,56.9,0.5533102353721461,2.0,7.0,0.7
851.0,25.0,53.1,0.5032570542660384,3.0,7.0,0.4
834.0,22.5,69.1,0.6193929919712833,5.0,7.0,0.3
859.0,23.4,64.4,0.6070444815065336,6.0,7.0,0.4
843.0,24.4,57.9,0.5582434180951438,7.0,7.0,0.4
851.0,24.5,56.9,0.5437767239056766,8.0,7.0,0.5
853.0,24.9,54.8,0.5343272835510822,9.0,7.0,0.5
908.0,27.0,47.4,0.510485565952886,10.0,7.0,0.7
928.0,27.6,43.7,0.4622864281013287,11.0,7.0,0.9
905.0,28.2,42.6,0.4738711407722248,12.0,7.0,0.8
901.0,29.1,40.8,0.4826113172848181,13.0,7.0,0.8
869.0,29.8,38.6,0.4644256009316737,14.0,7.0,0.7
891.0,31.5,34.5,0.4489076659510011,15.0,7.0,0.8
855.0,31.2,36.3,0.4834749817431916,16.0,7.0,0.7
911.0,30.0,41.3,0.5457486535552204,17.0,7.0,0.8
989.0,27.6,47.5,0.5461541568192851,18.0,7.0,1.2
1048.0,28.8,41.3,0.4802014542221816,19.0,7.0,1.6
1049.0,28.5,41.6,0.4674378404230037,20.0,7.0,1.6
1035.0,27.7,43.4,0.4595112765252514,21.0,7.0,1.5
1034.0,27.3,44.1,0.4543187623255527,22.0,7.0,1.5
1022.0,26.9,45.5,0.4653679008412074,23.0,7.0,1.5
1007.0,26.6,47.2,0.4799539600989037,0.0,7.0,1.5
945.0,26.0,48.0,0.4626012994789735,1.0,7.0,1.2
880.0,26.2,45.7,0.4268351338443568,2.0,7.0,0.8
916.0,23.7,54.6,0.4588794847428005,5.0,7.0,0.8
975.0,22.6,58.8,0.463922677679733,6.0,7.0,1.2
948.0,24.0,53.4,0.4541282800874454,7.0,7.0,1.0
1069.0,25.2,51.0,0.478157793501605,8.0,7.0,1.5
1210.0,27.3,47.1,0.5192103733003839,9.0,7.0,2.8
1272.0,32.8,33.4,0.490418813988328,10.0,7.0,3.4
1240.0,36.0,28.0,0.4888253834863234,11.0,7.0,3.3
1171.0,38.5,23.8,0.4664974899164479,12.0,7.0,2.9
1072.0,39.8,20.5,0.3843776557776796,13.0,7.0,2.2
970.0,38.1,22.0,0.3647819928326293,14.0,7.0,1.6
938.0,40.0,20.0,0.3727352834852455,15.0,7.0,0.9
976.0,40.4,19.8,0.3868937225227289,16.0,7.0,1.1
958.0,39.1,20.7,0.3555743384946994,17.0,7.0,1.0
1014.0,37.3,24.3,0.4201566568511541,18.0,7.0,1.3
1091.0,34.0,30.9,0.4798301900634711,19.0,7.0,1.6
1080.0,31.8,34.5,0.4644256009316737,20.0,7.0,1.8
1128.0,30.1,37.7,0.4573615538966663,21.0,7.0,2.2
1105.0,28.6,42.3,0.4855693523498258,22.0,7.0,1.8
1141.0,27.7,44.6,0.4888253834863234,23.0,7.0,2.3
1104.0,26.6,47.5,0.4864304669312691,0.0,8.0,2.0
1065.0,25.7,50.7,0.5002296845525873,1.0,8.0,1.8
971.0,25.1,53.9,0.5241366378256631,2.0,8.0,0.9
891.0,24.8,58.7,0.5927189257254523,3.0,8.0,0.5
936.0,23.5,63.6,0.6000994395098724,4.0,8.0,0.6
845.0,24.3,59.4,0.57874592024997,5.0,8.0,0.4
872.0,23.3,62.0,0.5622979021349527,6.0,8.0,0.4
903.0,24.1,63.1,0.6215974717198696,7.0,8.0,0.4
971.0,25.0,60.7,0.6376344706296865,8.0,8.0,0.8
1006.0,27.3,52.4,0.6263126923727218,9.0,8.0,0.8
1012.0,32.4,37.3,0.5770627015391433,10.0,8.0,0.9
975.0,35.4,31.3,0.5730113793199647,11.0,8.0,0.7
944.0,37.4,28.2,0.5770627015391433,12.0,8.0,0.6
857.0,39.2,20.2,0.3438733521015235,13.0,8.0,0.5
824.0,38.1,18.5,0.1940030615677924,14.0,8.0,0.6
868.0,40.2,17.7,0.2615177524311012,15.0,8.0,0.7
908.0,39.7,19.1,0.3108613453991862,16.0,8.0,0.9
912.0,38.5,19.8,0.2821668917636708,17.0,8.0,0.9
986.0,36.6,24.6,0.3968951574250972,18.0,8.0,1.2
1037.0,33.1,32.7,0.4824261492442928,19.0,8.0,1.4
1088.0,30.7,38.7,0.5176026080450143,20.0,8.0,1.5
1093.0,29.5,42.7,0.5490458365856885,21.0,8.0,1.7
1142.0,27.8,52.6,0.6625848749773053,22.0,8.0,1.7
1170.0,27.4,55.5,0.6930471755596119,23.0,8.0,1.7
1142.0,27.3,57.1,0.7142235061618616,0.0,8.0,1.9
986.0,26.7,60.1,0.7260982806996313,1.0,8.0,1.2
942.0,26.2,61.6,0.7214916535690878,2.0,8.0,0.7
882.0,25.5,62.8,0.704878103435644,3.0,8.0,0.3
854.0,25.5,61.8,0.6846612769096472,4.0,8.0,0.2
910.0,25.1,62.4,0.6730465088529424,5.0,8.0,0.4
1005.0,24.6,62.7,0.6501352899666543,6.0,8.0,0.8
1193.0,25.7,58.9,0.6500308894863173,7.0,8.0,1.9
1180.0,28.4,50.7,0.6590214658305694,9.0,8.0,1.9
1134.0,32.7,36.9,0.585172138894646,10.0,8.0,1.9
1113.0,34.0,32.7,0.5391798172625184,11.0,8.0,1.9
1084.0,35.6,29.2,0.5118650833406532,12.0,8.0,1.7
1009.0,37.1,25.6,0.461719409658038,13.0,8.0,1.4
1002.0,36.1,26.4,0.4385774595583666,14.0,8.0,1.2
1007.0,37.9,23.8,0.4312628009293049,15.0,8.0,1.4
996.0,38.0,22.2,0.3703904548246735,16.0,8.0,1.4
1050.0,36.9,22.7,0.3283680577231975,17.0,8.0,1.9
1100.0,35.5,25.7,0.3802156738547137,18.0,8.0,2.2
1085.0,32.8,32.2,0.4560948490594863,19.0,8.0,1.9
1079.0,30.5,38.2,0.4932317553649427,20.0,8.0,1.7
1086.0,28.8,43.5,0.529980982805732,21.0,8.0,1.2
1092.0,28.0,46.2,0.5429055172294024,22.0,8.0,0.3
1097.0,27.1,49.4,0.5537701640913033,23.0,8.0,0.1
1075.0,26.4,52.2,0.5714314218758488,0.0,8.0,0.1
938.0,21.4,75.5,0.6454788868584441,5.0,8.0,0.7
1065.0,21.9,74.9,0.6624817662490602,6.0,8.0,1.2
1240.0,22.0,75.9,0.6839550621910302,7.0,8.0,2.3
1307.0,22.5,74.9,0.7026023393307005,8.0,8.0,3.0
1229.0,24.5,66.2,0.6936970293653808,9.0,8.0,2.9
1220.0,25.6,61.2,0.6835008035081399,10.0,8.0,2.6
1218.0,29.3,48.4,0.6609854937515492,11.0,8.0,2.6
1171.0,33.5,36.0,0.6094937955626919,12.0,8.0,2.6
1067.0,35.6,29.8,0.5332718125958207,13.0,8.0,2.1
1054.0,33.7,33.4,0.5415100058969855,14.0,8.0,1.7
1051.0,34.1,33.3,0.5601299414501341,15.0,8.0,1.9
1103.0,31.5,43.5,0.6829453180753486,16.0,8.0,2.5
970.0,32.5,40.6,0.6668545386050213,17.0,8.0,1.1
1100.0,29.8,45.2,0.6228320066449197,18.0,8.0,2.1
1129.0,27.7,49.9,0.5982319227636577,19.0,8.0,2.6
1126.0,26.4,54.6,0.6129669634324173,20.0,8.0,2.6
1019.0,25.5,58.0,0.6211677107677809,21.0,8.0,1.7
1011.0,25.1,59.9,0.6311121896404126,22.0,8.0,1.5
1039.0,24.1,63.5,0.6327600305448502,23.0,8.0,1.8
974.0,23.8,65.0,0.6364180863138559,0.0,8.0,1.4
925.0,23.4,64.9,0.6113946786876863,1.0,8.0,1.2
810.0,24.4,58.6,0.5717701943933456,2.0,8.0,0.7
800.0,23.3,63.3,0.5819362512239435,3.0,8.0,0.6
813.0,21.9,67.1,0.5546893874123782,4.0,8.0,0.7
788.0,23.6,61.2,0.564631758324518,5.0,8.0,0.5
815.0,22.6,63.4,0.5385964207113473,6.0,8.0,0.6
868.0,22.9,62.6,0.5454009484056812,7.0,8.0,0.9
951.0,23.3,61.8,0.559844333245525,8.0,8.0,1.2
1075.0,25.4,56.2,0.585617647617279,9.0,8.0,2.0
1058.0,30.6,41.9,0.5935478153371906,10.0,8.0,1.9
1012.0,33.5,34.0,0.5481214085096876,11.0,8.0,1.7
929.0,35.5,29.8,0.5308635175024979,12.0,8.0,1.2
902.0,37.5,24.7,0.4470548078673276,13.0,8.0,1.1
836.0,35.1,25.2,0.3378997886123983,14.0,8.0,1.0
858.0,38.1,21.1,0.3266383275621934,15.0,8.0,1.0
886.0,38.5,21.8,0.3820599996618424,16.0,8.0,1.0
974.0,36.8,29.5,0.5898401106940165,17.0,8.0,1.2
1008.0,34.9,33.4,0.6088956281123542,18.0,8.0,1.6
990.0,32.2,37.4,0.5684339363863041,19.0,8.0,1.6
981.0,29.7,41.7,0.535381641661878,20.0,8.0,1.6
954.0,27.7,47.4,0.55066153226319,21.0,8.0,1.3
1030.0,27.3,49.4,0.5654274389575743,22.0,8.0,1.9
1033.0,26.3,51.3,0.5452850198175615,23.0,8.0,1.9
963.0,25.7,54.1,0.5622409107121464,0.0,8.0,1.5
918.0,25.4,55.1,0.5669034539856949,1.0,8.0,1.1
868.0,24.9,57.3,0.5778485561964825,2.0,8.0,0.8
886.0,24.1,61.8,0.6064448467206524,3.0,8.0,0.9
813.0,23.9,61.2,0.5805941943206143,4.0,8.0,0.6
815.0,23.8,61.3,0.5811536035990202,5.0,8.0,0.6
815.0,23.4,61.7,0.5593300328256057,6.0,8.0,0.7
835.0,24.3,58.4,0.5600728263346032,7.0,8.0,0.6
921.0,25.1,56.6,0.5765009984406249,8.0,8.0,1.0
963.0,27.3,51.3,0.6070444815065336,9.0,8.0,1.2
935.0,29.5,45.9,0.6239042778177846,10.0,8.0,1.0
1007.0,27.6,52.4,0.6447444413317779,11.0,8.0,1.3
1032.0,25.4,68.0,0.7796000682901444,12.0,8.0,1.4
901.0,32.2,40.3,0.6418012532083572,13.0,8.0,0.8
851.0,31.6,38.9,0.57874592024997,14.0,8.0,0.6
877.0,33.0,37.3,0.6141580843095735,15.0,8.0,0.7
909.0,35.1,32.1,0.5789140863985206,16.0,8.0,0.8
908.0,35.0,31.1,0.5407532900076794,17.0,8.0,0.9
926.0,33.8,32.1,0.5065766094765758,18.0,8.0,1.0
1010.0,31.1,38.8,0.5478323493950864,19.0,8.0,1.5
1031.0,29.0,46.1,0.5955894769651399,20.0,8.0,1.5
1070.0,28.1,50.6,0.6402209747505402,21.0,8.0,1.7
1124.0,27.1,54.7,0.6566906435493302,22.0,8.0,1.9
1066.0,26.6,56.4,0.660055645559746,23.0,8.0,1.7
1001.0,25.8,60.4,0.6810239907576346,0.0,8.0,1.2
967.0,25.5,61.6,0.6832988445051309,1.0,8.0,1.1
901.0,24.9,63.5,0.6753395619099805,2.0,8.0,0.8
835.0,24.3,65.1,0.6665464987627663,3.0,8.0,0.5
896.0,23.2,68.0,0.6442195069365217,5.0,8.0,0.7
996.0,23.2,67.5,0.6413274318301488,6.0,8.0,1.2
1159.0,24.3,63.3,0.6381100446300367,7.0,8.0,2.3
1185.0,25.5,59.7,0.6519605362296954,8.0,8.0,2.5
1168.0,27.7,52.5,0.6490907943630254,9.0,8.0,2.4
1044.0,31.8,38.9,0.5880644041067928,10.0,8.0,1.4
983.0,32.7,34.1,0.5063355584931258,11.0,8.0,1.2
1032.0,34.3,31.5,0.5155146132521223,12.0,8.0,1.6
1019.0,34.2,31.5,0.5113254988076417,13.0,8.0,1.4
982.0,33.9,32.3,0.5193293642572115,14.0,8.0,1.2
1016.0,34.4,31.9,0.5309223254651131,15.0,8.0,1.5
,,,,16.0,8.0,1.4
,,,,17.0,8.0,1.5
,,,,18.0,8.0,1.7
,,,,19.0,8.0,2.2
