PT08.S1(CO),T,RH,log_AH,hour,month,Datetime
1148.0,21.2,49.3,0.20465366200036514,11.0,5.0,2004-05-04 11:00:00
1152.0,21.5,47.9,0.19704595219233664,12.0,5.0,2004-05-04 12:00:00
1131.0,21.4,47.7,0.18623057329067008,13.0,5.0,2004-05-04 13:00:00
1142.0,20.4,54.0,0.24349504756210735,14.0,5.0,2004-05-04 14:00:00
1197.0,19.9,57.1,0.2744448456697605,15.0,5.0,2004-05-04 15:00:00
960.0,19.9,55.2,0.23909563752813676,16.0,5.0,2004-05-04 16:00:00
1077.0,19.5,55.7,0.22410309080890967,17.0,5.0,2004-05-04 17:00:00
1377.0,18.3,62.8,0.2720860848272247,18.0,5.0,2004-05-04 18:00:00
1405.0,17.2,68.3,0.28435153235532495,19.0,5.0,2004-05-04 19:00:00
1484.0,16.1,75.2,0.31144742600204284,20.0,5.0,2004-05-04 20:00:00
1187.0,16.6,70.8,0.2816388489044959,21.0,5.0,2004-05-04 21:00:00
870.0,18.5,56.0,0.16636153721522529,22.0,5.0,2004-05-04 22:00:00
932.0,17.3,59.5,0.1541792508476743,23.0,5.0,2004-05-04 23:00:00
830.0,18.6,52.3,0.10625011984265931,0.0,5.0,2004-05-05 00:00:00
778.0,19.0,49.8,0.07982729985955435,1.0,5.0,2004-05-05 01:00:00
820.0,15.7,64.5,0.131028262406404,2.0,5.0,2004-05-05 02:00:00
842.0,15.5,66.9,0.15623422203063622,3.0,5.0,2004-05-05 03:00:00
927.0,14.6,77.1,0.24114062801586433,5.0,5.0,2004-05-05 05:00:00
1060.0,14.5,78.3,0.25083653633095837,6.0,5.0,2004-05-05 06:00:00
1440.0,15.1,76.8,0.2670455976013385,7.0,5.0,2004-05-05 07:00:00
1384.0,16.4,72.4,0.29110122049743664,9.0,5.0,2004-05-05 09:00:00
1172.0,16.3,68.6,0.23562532881626566,10.0,5.0,2004-05-05 10:00:00
1143.0,17.2,62.9,0.20114331103454247,11.0,5.0,2004-05-05 11:00:00
1167.0,17.4,61.1,0.18730909830499368,12.0,5.0,2004-05-05 12:00:00
1303.0,16.8,66.8,0.23830798783398155,13.0,5.0,2004-05-05 13:00:00
1264.0,17.3,62.6,0.20375683751401963,14.0,5.0,2004-05-05 14:00:00
1242.0,17.5,60.8,0.18473530801788993,15.0,5.0,2004-05-05 15:00:00
1070.0,17.5,59.2,0.15913822133829747,16.0,5.0,2004-05-05 16:00:00
981.0,17.7,56.9,0.13032626167557426,17.0,5.0,2004-05-05 17:00:00
1198.0,17.1,61.5,0.17168182168960952,18.0,5.0,2004-05-05 18:00:00
1000.0,17.5,63.9,0.23641509350744971,19.0,5.0,2004-05-05 19:00:00
1110.0,15.9,70.7,0.23680974207802444,20.0,5.0,2004-05-05 20:00:00
1023.0,15.1,75.1,0.24678194987960905,21.0,5.0,2004-05-05 21:00:00
861.0,13.9,72.5,0.13993584029751666,22.0,5.0,2004-05-05 22:00:00
969.0,12.0,79.8,0.1110940475055868,23.0,5.0,2004-05-05 23:00:00
898.0,12.5,75.8,0.0896578719305354,0.0,5.0,2004-05-06 00:00:00
835.0,12.0,75.0,0.0486949215387586,1.0,5.0,2004-05-06 01:00:00
766.0,12.6,72.2,0.049075837646592645,2.0,5.0,2004-05-06 02:00:00
743.0,12.7,71.6,0.04745594115629533,3.0,5.0,2004-05-06 03:00:00
804.0,13.2,64.6,-0.022859294146082558,5.0,5.0,2004-05-06 05:00:00
948.0,13.1,65.6,-0.018673265265621256,6.0,5.0,2004-05-06 06:00:00
1204.0,14.7,58.5,-0.03169708674325456,7.0,5.0,2004-05-06 07:00:00
1231.0,15.9,53.1,-0.04824531262799454,8.0,5.0,2004-05-06 08:00:00
1176.0,17.9,46.1,-0.06315281500526863,9.0,5.0,2004-05-06 09:00:00
1043.0,20.2,37.7,-0.12409038523105055,10.0,5.0,2004-05-06 10:00:00
992.0,18.5,42.8,-0.10247579158923628,11.0,5.0,2004-05-06 11:00:00
885.0,13.0,64.3,-0.04228139225660614,12.0,5.0,2004-05-06 12:00:00
991.0,15.1,54.5,-0.0716034188596929,13.0,5.0,2004-05-06 13:00:00
1182.0,13.6,65.5,0.018232768261059684,14.0,5.0,2004-05-06 14:00:00
1191.0,12.3,78.3,0.10921308497331624,15.0,5.0,2004-05-06 15:00:00
1272.0,12.7,74.2,0.08277742645756819,16.0,5.0,2004-05-06 16:00:00
1138.0,14.4,64.2,0.04783732941416006,17.0,5.0,2004-05-06 17:00:00
1008.0,15.6,58.3,0.0262523711440657,18.0,5.0,2004-05-06 18:00:00
1075.0,15.0,61.4,0.03777736433402992,19.0,5.0,2004-05-06 19:00:00
1034.0,13.7,65.8,0.025082780367463243,20.0,5.0,2004-05-06 20:00:00
934.0,12.3,66.4,-0.057629112836636416,21.0,5.0,2004-05-06 21:00:00
883.0,15.4,58.8,0.02127213527553977,22.0,5.0,2004-05-06 22:00:00
1021.0,14.1,64.9,0.039701366851552046,23.0,5.0,2004-05-06 23:00:00
1059.0,13.8,64.7,0.01666044089310717,0.0,5.0,2004-05-07 00:00:00
1023.0,13.5,67.8,0.04114194333117521,1.0,5.0,2004-05-07 01:00:00
855.0,13.7,69.4,0.0764053312024053,2.0,5.0,2004-05-07 02:00:00
826.0,13.9,67.7,0.06877951539482563,3.0,5.0,2004-05-07 03:00:00
817.0,14.6,61.1,0.0074720148387010564,5.0,5.0,2004-05-07 05:00:00
972.0,14.3,60.5,-0.015418252728380644,6.0,5.0,2004-05-07 06:00:00
1200.0,14.9,56.9,-0.042698754533115245,7.0,5.0,2004-05-07 07:00:00
1234.0,16.4,50.2,-0.07407720339631574,8.0,5.0,2004-05-07 08:00:00
1164.0,16.0,50.9,-0.08218667098794713,9.0,5.0,2004-05-07 09:00:00
976.0,18.6,42.8,-0.0953001798543245,10.0,5.0,2004-05-07 10:00:00
844.0,19.7,33.7,-0.2684024577198247,11.0,5.0,2004-05-07 11:00:00
851.0,21.2,27.7,-0.3762947308083845,12.0,5.0,2004-05-07 12:00:00
926.0,19.7,28.5,-0.43928045660289505,13.0,5.0,2004-05-07 13:00:00
890.0,19.8,29.7,-0.38860799104174143,14.0,5.0,2004-05-07 14:00:00
921.0,19.2,35.6,-0.24130752194188096,15.0,5.0,2004-05-07 15:00:00
1052.0,14.2,60.5,-0.02378052866540339,16.0,5.0,2004-05-07 16:00:00
1247.0,12.9,69.1,0.024595046855380134,17.0,5.0,2004-05-07 17:00:00
1205.0,12.7,70.4,0.028976108236517188,18.0,5.0,2004-05-07 18:00:00
1016.0,13.9,62.7,-0.009545412843531385,19.0,5.0,2004-05-07 19:00:00
984.0,13.9,62.9,-0.005213567052887434,20.0,5.0,2004-05-07 20:00:00
1041.0,13.4,65.2,-0.00040008002133969133,21.0,5.0,2004-05-07 21:00:00
1027.0,13.4,64.6,-0.013693327132002454,22.0,5.0,2004-05-07 22:00:00
1025.0,13.3,63.6,-0.03283315709524021,23.0,5.0,2004-05-07 23:00:00
984.0,13.3,61.8,-0.05837091332632951,0.0,5.0,2004-05-08 00:00:00
969.0,13.6,59.7,-0.07569384436920029,1.0,5.0,2004-05-08 01:00:00
758.0,14.6,53.3,-0.1270382331707232,2.0,5.0,2004-05-08 02:00:00
1378.0,17.8,51.1,0.03556017539855088,9.0,5.0,2004-05-10 09:00:00
1132.0,20.0,45.0,0.037199440989106304,10.0,5.0,2004-05-10 10:00:00
1108.0,20.3,44.1,0.038451186374252634,11.0,5.0,2004-05-10 11:00:00
1131.0,20.7,42.4,0.02449747160038737,12.0,5.0,2004-05-10 12:00:00
1105.0,20.8,40.6,-0.011263192278710714,13.0,5.0,2004-05-10 13:00:00
1120.0,21.5,39.7,0.004191204618468052,14.0,5.0,2004-05-10 14:00:00
1100.0,25.0,30.1,-0.06251390538924231,15.0,5.0,2004-05-10 15:00:00
1098.0,25.2,29.7,-0.06496527885235907,16.0,5.0,2004-05-10 16:00:00
1137.0,23.4,32.0,-0.09431067947124129,17.0,5.0,2004-05-10 17:00:00
1267.0,21.0,37.8,-0.07278576972565273,18.0,5.0,2004-05-10 18:00:00
1319.0,19.2,45.7,0.008364916331627672,19.0,5.0,2004-05-10 19:00:00
1160.0,17.7,50.9,0.02293497128249599,20.0,5.0,2004-05-10 20:00:00
1084.0,16.8,53.6,0.01656208829897823,21.0,5.0,2004-05-10 21:00:00
1025.0,15.8,56.2,0.0032945669494301114,22.0,5.0,2004-05-10 22:00:00
953.0,16.0,56.5,0.01646372603066503,23.0,5.0,2004-05-10 23:00:00
959.0,14.2,64.1,0.03401487858727762,0.0,5.0,2004-05-11 00:00:00
834.0,15.0,59.8,0.014100124378781626,1.0,5.0,2004-05-11 01:00:00
787.0,14.3,61.9,0.0030952049073025216,2.0,5.0,2004-05-11 02:00:00
799.0,12.8,66.0,-0.03149066709137085,3.0,5.0,2004-05-11 03:00:00
866.0,12.0,68.0,-0.04635812397814956,5.0,5.0,2004-05-11 05:00:00
1035.0,11.3,70.4,-0.05731136671311352,6.0,5.0,2004-05-11 06:00:00
1469.0,12.7,65.6,-0.038740828316430595,7.0,5.0,2004-05-11 07:00:00
1553.0,14.5,59.8,-0.02071304159754157,8.0,5.0,2004-05-11 08:00:00
1513.0,17.5,49.8,-0.012376271068055405,9.0,5.0,2004-05-11 09:00:00
1395.0,21.9,35.2,-0.09123848043427123,10.0,5.0,2004-05-11 10:00:00
1209.0,23.5,29.5,-0.17019537699611403,11.0,5.0,2004-05-11 11:00:00
1142.0,24.3,29.8,-0.11361672678696758,12.0,5.0,2004-05-11 12:00:00
1140.0,23.8,31.7,-0.0820781110356069,13.0,5.0,2004-05-11 13:00:00
1105.0,24.2,31.2,-0.07720507090897151,14.0,5.0,2004-05-11 14:00:00
1131.0,26.5,27.2,-0.07450805217506158,15.0,5.0,2004-05-11 15:00:00
1162.0,25.7,28.4,-0.07817778106402408,16.0,5.0,2004-05-11 16:00:00
1336.0,26.3,27.5,-0.07192573957158893,17.0,5.0,2004-05-11 17:00:00
1533.0,24.4,31.6,-0.04656763581633473,18.0,5.0,2004-05-11 18:00:00
1650.0,23.1,35.3,-0.01562138090295678,19.0,5.0,2004-05-11 19:00:00
1535.0,21.1,40.2,-0.0030045090202987243,20.0,5.0,2004-05-11 20:00:00
1382.0,19.2,52.3,0.1411522797558837,21.0,5.0,2004-05-11 21:00:00
1335.0,18.1,58.7,0.18830362847150214,22.0,5.0,2004-05-11 22:00:00
1267.0,17.3,58.8,0.13924006709150408,23.0,5.0,2004-05-11 23:00:00
1122.0,16.9,58.8,0.11778303565638346,0.0,5.0,2004-05-12 00:00:00
986.0,17.6,57.6,0.1383696692647719,1.0,5.0,2004-05-12 01:00:00
966.0,15.6,63.9,0.12106652797944362,2.0,5.0,2004-05-12 02:00:00
919.0,14.9,65.7,0.10192461972192549,3.0,5.0,2004-05-12 03:00:00
967.0,14.0,68.3,0.0847087279269542,5.0,5.0,2004-05-12 05:00:00
1152.0,14.5,65.7,0.07733134293632347,6.0,5.0,2004-05-12 06:00:00
1500.0,15.5,62.2,0.08388148398070203,7.0,5.0,2004-05-12 07:00:00
1754.0,17.0,56.8,0.087003043621574,8.0,5.0,2004-05-12 08:00:00
1558.0,18.8,52.4,0.12088931727545338,9.0,5.0,2004-05-12 09:00:00
1446.0,19.7,51.9,0.16517539795898412,10.0,5.0,2004-05-12 10:00:00
1349.0,20.9,44.6,0.08360558385479686,11.0,5.0,2004-05-12 11:00:00
1452.0,21.9,43.3,0.11911548089016212,12.0,5.0,2004-05-12 12:00:00
1676.0,20.4,55.7,0.2780104527550499,13.0,5.0,2004-05-12 13:00:00
1327.0,17.4,67.0,0.2814124594381855,14.0,5.0,2004-05-12 14:00:00
1248.0,17.1,64.0,0.21615921753976514,15.0,5.0,2004-05-12 15:00:00
1250.0,17.3,61.1,0.17873178794339725,16.0,5.0,2004-05-12 16:00:00
1222.0,17.7,56.3,0.12221763272424911,17.0,5.0,2004-05-12 17:00:00
1159.0,17.4,48.6,-0.045101973912420185,18.0,5.0,2004-05-12 18:00:00
1192.0,17.6,43.7,-0.139491978818599,19.0,5.0,2004-05-12 19:00:00
1074.0,16.7,47.2,-0.11428914640212766,20.0,5.0,2004-05-12 20:00:00
984.0,16.8,45.6,-0.14664558034148473,21.0,5.0,2004-05-12 21:00:00
970.0,16.1,52.0,-0.05551270993025883,22.0,5.0,2004-05-12 22:00:00
987.0,15.5,57.1,-0.004008021397538822,23.0,5.0,2004-05-12 23:00:00
1003.0,16.2,50.2,-0.08817569090372546,0.0,5.0,2004-05-13 00:00:00
933.0,16.4,50.5,-0.06400532997591243,1.0,5.0,2004-05-13 01:00:00
859.0,16.2,52.8,-0.038117322113128044,2.0,5.0,2004-05-13 02:00:00
815.0,16.0,53.7,-0.02809088016652561,3.0,5.0,2004-05-13 03:00:00
835.0,16.2,53.7,-0.020304753340364273,5.0,5.0,2004-05-13 05:00:00
975.0,15.9,55.3,-0.00904074465214907,6.0,5.0,2004-05-13 06:00:00
1133.0,16.2,55.6,0.014987129808248238,7.0,5.0,2004-05-13 07:00:00
1347.0,16.0,59.3,0.06868615778844686,8.0,5.0,2004-05-13 08:00:00
1122.0,16.6,55.6,0.04114194333117521,9.0,5.0,2004-05-13 09:00:00
1152.0,17.4,51.8,0.02176149178151271,10.0,5.0,2004-05-13 10:00:00
1020.0,17.6,49.7,-0.005615738785635745,11.0,5.0,2004-05-13 11:00:00
1066.0,17.2,52.8,0.023325825303496757,12.0,5.0,2004-05-13 12:00:00
1105.0,18.2,49.6,0.02644717001484823,13.0,5.0,2004-05-13 13:00:00
1056.0,19.5,45.0,0.011335509663745679,14.0,5.0,2004-05-13 14:00:00
1084.0,19.5,45.5,0.01872361399810251,15.0,5.0,2004-05-13 15:00:00
1288.0,19.8,44.3,0.010346292054144267,16.0,5.0,2004-05-13 16:00:00
1390.0,20.3,43.1,0.011335509663745679,17.0,5.0,2004-05-13 17:00:00
1374.0,20.3,44.4,0.044686517622406094,18.0,5.0,2004-05-13 18:00:00
1378.0,19.8,47.9,0.08801087732271337,19.0,5.0,2004-05-13 19:00:00
1428.0,19.1,52.3,0.13854380944805916,20.0,5.0,2004-05-13 20:00:00
1336.0,18.2,54.7,0.12539840939433358,21.0,5.0,2004-05-13 21:00:00
1234.0,17.8,55.0,0.10408970852438086,22.0,5.0,2004-05-13 22:00:00
1300.0,17.5,56.4,0.1110940475055868,23.0,5.0,2004-05-13 23:00:00
1246.0,17.3,57.8,0.1220406259090246,0.0,5.0,2004-05-14 00:00:00
1141.0,16.8,57.5,0.08727800810706056,1.0,5.0,2004-05-14 01:00:00
1014.0,16.3,57.0,0.04726519246711422,2.0,5.0,2004-05-14 02:00:00
938.0,16.2,56.3,0.02586265952572737,3.0,5.0,2004-05-14 03:00:00
983.0,16.0,58.3,0.04697900119399464,5.0,5.0,2004-05-14 05:00:00
1033.0,17.2,52.3,0.016758783814954624,6.0,5.0,2004-05-14 06:00:00
1388.0,18.5,49.4,0.03893221000178754,7.0,5.0,2004-05-14 07:00:00
1148.0,21.0,37.9,-0.0711738194545249,9.0,5.0,2004-05-14 09:00:00
1095.0,22.8,32.4,-0.11991029667255755,10.0,5.0,2004-05-14 10:00:00
987.0,25.5,25.6,-0.1962582225328277,11.0,5.0,2004-05-14 11:00:00
984.0,25.9,23.6,-0.2521862367669405,12.0,5.0,2004-05-14 12:00:00
1072.0,27.7,20.8,-0.2745684333063978,13.0,5.0,2004-05-14 13:00:00
1048.0,27.1,21.6,-0.27207122493763336,14.0,5.0,2004-05-14 14:00:00
1042.0,28.4,20.2,-0.26175445044186524,15.0,5.0,2004-05-14 15:00:00
1113.0,28.1,21.9,-0.2004040643447203,16.0,5.0,2004-05-14 16:00:00
1146.0,27.6,22.3,-0.2087476710304774,17.0,5.0,2004-05-14 17:00:00
1239.0,25.2,24.3,-0.2651381080168864,18.0,5.0,2004-05-14 18:00:00
1302.0,24.6,25.1,-0.2697111871305446,19.0,5.0,2004-05-14 19:00:00
1181.0,23.1,27.2,-0.2777317415986129,20.0,5.0,2004-05-14 20:00:00
1068.0,22.0,28.6,-0.28995131189582424,21.0,5.0,2004-05-14 21:00:00
1135.0,20.8,34.5,-0.17852875855525838,22.0,5.0,2004-05-14 22:00:00
1121.0,20.4,35.3,-0.18008406185376272,23.0,5.0,2004-05-14 23:00:00
1131.0,19.1,38.3,-0.1766178538772766,0.0,5.0,2004-05-15 00:00:00
947.0,18.0,40.5,-0.18982967228427636,1.0,5.0,2004-05-15 01:00:00
935.0,17.4,43.4,-0.1563029943954011,2.0,5.0,2004-05-15 02:00:00
941.0,14.8,50.6,-0.16381388523821494,3.0,5.0,2004-05-15 03:00:00
839.0,15.7,46.9,-0.18284169204084227,5.0,5.0,2004-05-15 05:00:00
873.0,15.3,49.7,-0.15641991927130164,6.0,5.0,2004-05-15 06:00:00
1065.0,16.0,47.4,-0.15501772226660926,7.0,5.0,2004-05-15 07:00:00
1187.0,17.6,43.3,-0.14537265301575247,8.0,5.0,2004-05-15 08:00:00
1249.0,20.3,37.4,-0.1270382331707232,9.0,5.0,2004-05-15 09:00:00
1157.0,23.1,30.3,-0.17138161675562022,10.0,5.0,2004-05-15 10:00:00
988.0,25.0,24.2,-0.2786562612444685,11.0,5.0,2004-05-15 11:00:00
1025.0,25.6,23.5,-0.2729905237087912,12.0,5.0,2004-05-15 12:00:00
997.0,25.5,22.6,-0.3163559330363885,13.0,5.0,2004-05-15 13:00:00
916.0,26.1,21.1,-0.35339461581716225,14.0,5.0,2004-05-15 14:00:00
965.0,28.2,19.4,-0.31429987035607304,15.0,5.0,2004-05-15 15:00:00
985.0,27.4,20.5,-0.3039469649178161,16.0,5.0,2004-05-15 16:00:00
1026.0,26.0,22.7,-0.28342448219913974,17.0,5.0,2004-05-15 17:00:00
1125.0,23.8,27.1,-0.2410529718577776,18.0,5.0,2004-05-15 18:00:00
1159.0,23.0,28.7,-0.22614806033450852,19.0,5.0,2004-05-15 19:00:00
1284.0,21.7,31.8,-0.19954910246058064,20.0,5.0,2004-05-15 20:00:00
1101.0,20.9,33.2,-0.21096797538407636,21.0,5.0,2004-05-15 21:00:00
1101.0,20.2,34.3,-0.22102080593323115,22.0,5.0,2004-05-15 22:00:00
1183.0,19.6,37.0,-0.18332205712753813,23.0,5.0,2004-05-15 23:00:00
1132.0,18.1,40.9,-0.1694843079924628,0.0,5.0,2004-05-16 00:00:00
998.0,17.0,43.3,-0.18140197973457098,1.0,5.0,2004-05-16 01:00:00
911.0,16.7,43.4,-0.199304961834368,2.0,5.0,2004-05-16 02:00:00
875.0,15.9,44.7,-0.22201918365250053,3.0,5.0,2004-05-16 03:00:00
792.0,13.5,50.1,-0.2605858467900799,5.0,5.0,2004-05-16 05:00:00
822.0,14.2,49.9,-0.22002342397796612,6.0,5.0,2004-05-16 06:00:00
918.0,13.8,51.4,-0.2157956136516715,7.0,5.0,2004-05-16 07:00:00
975.0,16.3,45.1,-0.1880177493388356,8.0,5.0,2004-05-16 08:00:00
1047.0,19.2,35.4,-0.2469240799796132,9.0,5.0,2004-05-16 09:00:00
1053.0,25.5,21.1,-0.390084006069862,10.0,5.0,2004-05-16 10:00:00
1017.0,28.2,19.0,-0.33351660879558026,11.0,5.0,2004-05-16 11:00:00
1021.0,29.5,19.8,-0.22151987019811217,12.0,5.0,2004-05-16 12:00:00
941.0,30.6,19.4,-0.18056310377909138,13.0,5.0,2004-05-16 13:00:00
991.0,29.9,22.0,-0.08544896183248271,14.0,5.0,2004-05-16 14:00:00
1117.0,31.5,21.9,-0.0030045090202987243,15.0,5.0,2004-05-16 15:00:00
1217.0,31.2,24.6,0.09412766272469823,16.0,5.0,2004-05-16 16:00:00
1248.0,30.4,26.5,0.1263682988148067,17.0,5.0,2004-05-16 17:00:00
1242.0,26.8,33.5,0.14859240404982682,18.0,5.0,2004-05-16 18:00:00
1403.0,25.5,37.4,0.18190480329761222,19.0,5.0,2004-05-16 19:00:00
1238.0,23.7,39.4,0.12936020530570697,20.0,5.0,2004-05-16 20:00:00
1093.0,22.9,37.0,0.019508466388043013,21.0,5.0,2004-05-16 21:00:00
1034.0,20.8,36.3,-0.13067832364211623,22.0,5.0,2004-05-16 22:00:00
934.0,20.3,28.5,-0.40256930499613885,23.0,5.0,2004-05-16 23:00:00
913.0,19.6,26.5,-0.5151683732001275,0.0,5.0,2004-05-17 00:00:00
835.0,19.1,25.9,-0.5668670146496155,1.0,5.0,2004-05-17 01:00:00
773.0,18.4,27.6,-0.5448996040997423,2.0,5.0,2004-05-17 02:00:00
771.0,17.4,30.2,-0.5200345628513005,3.0,5.0,2004-05-17 03:00:00
930.0,15.8,36.5,-0.42541274591786044,5.0,5.0,2004-05-17 05:00:00
1009.0,16.0,38.1,-0.3741118004501687,6.0,5.0,2004-05-17 06:00:00
1196.0,17.6,35.0,-0.36168748576227666,7.0,5.0,2004-05-17 07:00:00
1010.0,18.5,31.2,-0.4138501646426046,8.0,5.0,2004-05-17 08:00:00
990.0,19.8,28.5,-0.4277107170554841,9.0,5.0,2004-05-17 09:00:00
988.0,22.3,24.1,-0.44722504235639604,10.0,5.0,2004-05-17 10:00:00
979.0,24.2,21.7,-0.4383499354439411,11.0,5.0,2004-05-17 11:00:00
1029.0,25.1,20.8,-0.42832440225424706,12.0,5.0,2004-05-17 12:00:00
984.0,25.8,19.5,-0.44753788453007215,13.0,5.0,2004-05-17 13:00:00
985.0,26.3,18.9,-0.4550756086614989,14.0,5.0,2004-05-17 14:00:00
981.0,25.8,18.6,-0.49758039701597007,15.0,5.0,2004-05-17 15:00:00
1020.0,25.7,19.4,-0.46140074043846774,16.0,5.0,2004-05-17 16:00:00
1106.0,26.7,17.1,-0.5261084806305082,17.0,5.0,2004-05-17 17:00:00
1153.0,24.3,19.8,-0.5220551057175394,18.0,5.0,2004-05-17 18:00:00
1215.0,23.5,20.8,-0.5213811377055073,19.0,5.0,2004-05-17 19:00:00
1094.0,22.0,24.0,-0.46792578945076996,20.0,5.0,2004-05-17 20:00:00
944.0,21.1,26.2,-0.43371027354846675,21.0,5.0,2004-05-17 21:00:00
964.0,20.9,28.8,-0.3546769412760593,22.0,5.0,2004-05-17 22:00:00
1003.0,20.2,31.2,-0.31416294970137826,23.0,5.0,2004-05-17 23:00:00
914.0,20.0,31.5,-0.3199298200019017,0.0,5.0,2004-05-18 00:00:00
839.0,20.8,32.3,-0.24679607997943842,1.0,5.0,2004-05-18 01:00:00
830.0,20.0,34.5,-0.2289101462085468,2.0,5.0,2004-05-18 02:00:00
812.0,21.2,32.9,-0.20113747105159516,3.0,5.0,2004-05-18 03:00:00
903.0,17.0,44.6,-0.15163717466295976,5.0,5.0,2004-05-18 05:00:00
1022.0,17.1,45.3,-0.1296532082268709,6.0,5.0,2004-05-18 06:00:00
1378.0,17.1,46.5,-0.10425002137379911,7.0,5.0,2004-05-18 07:00:00
1745.0,18.8,39.7,-0.15700474881016474,8.0,5.0,2004-05-18 08:00:00
1326.0,20.3,38.1,-0.11137858798338937,9.0,5.0,2004-05-18 09:00:00
1215.0,25.3,27.0,-0.1549009612179624,10.0,5.0,2004-05-18 10:00:00
1138.0,27.4,22.8,-0.19613654582768278,11.0,5.0,2004-05-18 11:00:00
1244.0,30.0,20.0,-0.18176171353544054,12.0,5.0,2004-05-18 12:00:00
1261.0,30.9,19.1,-0.1750679280826465,13.0,5.0,2004-05-18 13:00:00
1182.0,30.6,20.2,-0.13708054054836769,14.0,5.0,2004-05-18 14:00:00
1208.0,32.2,18.9,-0.10936853705536514,15.0,5.0,2004-05-18 15:00:00
1158.0,31.7,19.5,-0.107473858305233,16.0,5.0,2004-05-18 16:00:00
1346.0,30.9,20.5,-0.10580505889697649,17.0,5.0,2004-05-18 17:00:00
1443.0,27.5,24.7,-0.11664618211932047,18.0,5.0,2004-05-18 18:00:00
1440.0,25.8,27.0,-0.1254498507174158,19.0,5.0,2004-05-18 19:00:00
1232.0,23.7,30.0,-0.14699302374066012,20.0,5.0,2004-05-18 20:00:00
1159.0,22.2,33.4,-0.12715178566048355,21.0,5.0,2004-05-18 21:00:00
1081.0,21.1,36.5,-0.10325162981047453,22.0,5.0,2004-05-18 22:00:00
1083.0,20.2,38.6,-0.10358431625657055,23.0,5.0,2004-05-18 23:00:00
1069.0,19.3,43.0,-0.04761585394166328,0.0,5.0,2004-05-19 00:00:00
940.0,19.2,43.6,-0.04175993424823165,1.0,5.0,2004-05-19 01:00:00
901.0,18.4,45.7,-0.04092616661264584,2.0,5.0,2004-05-19 02:00:00
848.0,18.7,44.3,-0.05625294155079841,3.0,5.0,2004-05-19 03:00:00
848.0,17.0,49.2,-0.055618423763012265,5.0,5.0,2004-05-19 05:00:00
980.0,16.4,52.1,-0.03957277511982315,6.0,5.0,2004-05-19 06:00:00
1408.0,16.4,53.4,-0.01379471102218926,7.0,5.0,2004-05-19 07:00:00
1716.0,18.6,46.8,-0.01005033585350145,8.0,5.0,2004-05-19 08:00:00
1475.0,21.0,41.1,0.010346292054144267,9.0,5.0,2004-05-19 09:00:00
1262.0,26.4,28.9,-0.021734492146006094,10.0,5.0,2004-05-19 10:00:00
1156.0,27.7,26.3,-0.03541994523126044,11.0,5.0,2004-05-19 11:00:00
1192.0,30.1,22.1,-0.07461579338078989,12.0,5.0,2004-05-19 12:00:00
1233.0,31.0,22.9,0.014297304700824394,13.0,5.0,2004-05-19 13:00:00
1208.0,31.0,22.6,0.001199280575482187,14.0,5.0,2004-05-19 14:00:00
1215.0,31.6,21.0,-0.04186420409869887,15.0,5.0,2004-05-19 15:00:00
1251.0,30.4,24.7,0.05126329393754151,16.0,5.0,2004-05-19 16:00:00
1358.0,28.8,26.3,0.02673929718962151,17.0,5.0,2004-05-19 17:00:00
1379.0,26.4,30.1,0.020194707285519253,18.0,5.0,2004-05-19 18:00:00
1379.0,24.7,31.5,-0.03334997968155419,19.0,5.0,2004-05-19 19:00:00
1373.0,22.9,36.5,0.008265744417032593,20.0,5.0,2004-05-19 20:00:00
1197.0,20.8,41.8,0.015381102038302391,21.0,5.0,2004-05-19 21:00:00
1238.0,19.7,47.1,0.06447601918436478,22.0,5.0,2004-05-19 22:00:00
1255.0,18.9,52.2,0.12336741395028404,23.0,5.0,2004-05-19 23:00:00
1164.0,18.5,50.1,0.052497568957754044,0.0,5.0,2004-05-20 00:00:00
1046.0,18.0,53.0,0.07991962317587344,1.0,5.0,2004-05-20 01:00:00
956.0,18.4,51.7,0.07871875471139075,2.0,5.0,2004-05-20 02:00:00
885.0,19.8,46.2,0.054488185284069776,3.0,5.0,2004-05-20 03:00:00
925.0,17.3,54.1,0.056569351487894326,5.0,5.0,2004-05-20 05:00:00
1086.0,15.8,59.0,0.048313860278550724,6.0,5.0,2004-05-20 06:00:00
1490.0,16.6,55.9,0.04745594115629533,7.0,5.0,2004-05-20 07:00:00
1763.0,18.7,52.8,0.12035749666373399,8.0,5.0,2004-05-20 08:00:00
1462.0,20.7,46.4,0.11573649848259676,9.0,5.0,2004-05-20 09:00:00
1232.0,26.1,30.0,-0.0028039273327342593,10.0,5.0,2004-05-20 10:00:00
1239.0,28.6,25.8,-0.0011006054440330039,11.0,5.0,2004-05-20 11:00:00
1218.0,30.3,23.3,-0.013186561804175559,12.0,5.0,2004-05-20 12:00:00
1235.0,31.3,22.3,0.004290781417156246,13.0,5.0,2004-05-20 13:00:00
1196.0,31.1,22.3,-0.011263192278710714,14.0,5.0,2004-05-20 14:00:00
1288.0,32.4,20.4,-0.02716566807276955,15.0,5.0,2004-05-20 15:00:00
1248.0,32.6,19.3,-0.06720874969344999,16.0,5.0,2004-05-20 16:00:00
1401.0,31.2,20.3,-0.09827456926834051,17.0,5.0,2004-05-20 17:00:00
