PT08.S1(CO),T,RH,log_AH,hour,month,Datetime,CO
992.0,4.7,46.6,-0.9100601821235189,3.0,1.0,2005-01-23 03:00:00,
969.0,4.2,50.8,-0.8594379202813722,4.0,1.0,2005-01-23 04:00:00,
862.0,4.6,45.1,-0.9516588757119464,5.0,1.0,2005-01-23 05:00:00,
859.0,2.7,53.3,-0.9147918557504191,6.0,1.0,2005-01-23 06:00:00,
849.0,3.1,51.0,-0.9296292963133357,7.0,1.0,2005-01-23 07:00:00,
879.0,2.5,54.1,-0.9120497376169006,8.0,1.0,2005-01-23 08:00:00,
956.0,3.1,53.5,-0.8860040392692827,9.0,1.0,2005-01-23 09:00:00,
1039.0,5.0,47.5,-0.8722738464573808,10.0,1.0,2005-01-23 10:00:00,
1066.0,5.8,43.4,-0.9083225622249782,11.0,1.0,2005-01-23 11:00:00,
1124.0,7.1,42.8,-0.837710631751298,12.0,1.0,2005-01-23 12:00:00,
1160.0,7.9,41.6,-0.8076605673487061,13.0,1.0,2005-01-23 13:00:00,
1110.0,8.1,41.2,-0.8029620465671519,14.0,1.0,2005-01-23 14:00:00,
1138.0,8.3,41.3,-0.7912011210353335,15.0,1.0,2005-01-23 15:00:00,
1095.0,8.9,49.1,-0.5746532865121562,16.0,1.0,2005-01-23 16:00:00,
1045.0,7.1,66.0,-0.403766551472583,17.0,1.0,2005-01-23 17:00:00,
1078.0,5.7,75.1,-0.3649951755544511,18.0,1.0,2005-01-23 18:00:00,
1169.0,5.4,77.6,-0.35225614977702147,19.0,1.0,2005-01-23 19:00:00,
1174.0,5.4,78.2,-0.3461590022107568,20.0,1.0,2005-01-23 20:00:00,
1075.0,7.3,68.1,-0.35967945295903114,21.0,1.0,2005-01-23 21:00:00,
1044.0,5.8,74.4,-0.36759145568008283,22.0,1.0,2005-01-23 22:00:00,
1110.0,6.2,72.3,-0.37294951643148455,23.0,1.0,2005-01-23 23:00:00,
1086.0,5.9,72.7,-0.3869868868623913,0.0,1.0,2005-01-24 00:00:00,
1092.0,5.0,76.5,-0.39630717032339885,1.0,1.0,2005-01-24 01:00:00,
881.0,5.8,59.0,-0.5991105386335623,3.0,1.0,2005-01-24 03:00:00,
831.0,5.8,59.5,-0.5943884085366815,4.0,1.0,2005-01-24 04:00:00,
805.0,6.4,41.7,-0.9078266534620257,22.0,1.0,2005-01-24 22:00:00,
800.0,6.1,42.6,-0.906092906897709,23.0,1.0,2005-01-24 23:00:00,
785.0,5.9,41.8,-0.9344547025018263,0.0,1.0,2005-01-25 00:00:00,
757.0,5.7,41.5,-0.958154935972854,1.0,1.0,2005-01-25 01:00:00,
751.0,5.5,42.4,-0.9501060803688857,2.0,1.0,2005-01-25 02:00:00,
766.0,4.5,52.0,-0.8128320235059251,3.0,1.0,2005-01-25 03:00:00,
759.0,4.3,51.6,-0.8386354873085509,4.0,1.0,2005-01-25 04:00:00,
758.0,3.7,56.3,-0.791863153499103,5.0,1.0,2005-01-25 05:00:00,
761.0,3.3,58.1,-0.7854817917627412,6.0,1.0,2005-01-25 06:00:00,
762.0,3.9,47.3,-0.951399908987723,7.0,1.0,2005-01-25 07:00:00,
804.0,3.9,50.6,-0.8850343422236009,23.0,1.0,2005-01-25 23:00:00,
788.0,3.9,47.7,-0.9413521624695262,0.0,1.0,2005-01-26 00:00:00,
788.0,4.0,47.8,-0.931658209005277,1.0,1.0,2005-01-26 01:00:00,
763.0,3.9,50.9,-0.8809235880368638,2.0,1.0,2005-01-26 02:00:00,
771.0,3.0,57.7,-0.815766894107856,3.0,1.0,2005-01-26 03:00:00,
747.0,3.3,52.8,-0.8826142055147712,4.0,1.0,2005-01-26 04:00:00,
744.0,2.7,53.9,-0.9009096298358528,5.0,1.0,2005-01-26 05:00:00,
774.0,2.8,54.4,-0.8891620644859025,6.0,1.0,2005-01-26 06:00:00,
800.0,3.6,49.0,-0.9377697635512792,7.0,1.0,2005-01-26 07:00:00,
791.0,4.5,39.7,-1.0850052852618928,3.0,1.0,2005-01-27 03:00:00,
769.0,4.4,42.2,-1.0297394243817344,4.0,1.0,2005-01-27 04:00:00,
873.0,3.1,44.8,-1.0575663192321088,4.0,1.0,2005-01-30 04:00:00,
1201.0,4.4,38.8,-1.1147416705979933,9.0,1.0,2005-01-31 09:00:00,
926.0,2.0,60.8,-0.8354022281408165,4.0,2.0,2005-02-03 04:00:00,
898.0,0.8,53.8,-1.0378935536334037,4.0,2.0,2005-02-06 04:00:00,
,,,,4.0,2.0,2005-02-09 04:00:00,
1154.0,5.1,65.9,-0.5400828048331086,4.0,2.0,2005-02-12 04:00:00,
802.0,6.9,39.1,-0.9413521624695262,4.0,2.0,2005-02-15 04:00:00,
874.0,6.4,49.8,-0.7310567536331655,4.0,2.0,2005-02-18 04:00:00,
879.0,4.0,81.5,-0.3986881238291406,4.0,2.0,2005-02-21 04:00:00,
884.0,2.9,85.3,-0.4303214841070309,4.0,2.0,2005-02-24 04:00:00,
980.0,2.8,70.9,-0.6193392534152254,4.0,2.0,2005-02-27 04:00:00,
790.0,-1.4,44.9,-1.3719970564190662,4.0,3.0,2005-03-02 04:00:00,
1009.0,4.4,63.9,-0.6189677823856938,4.0,3.0,2005-03-05 04:00:00,
872.0,0.5,59.4,-0.9568523436302779,4.0,3.0,2005-03-08 04:00:00,
942.0,4.4,56.4,-0.7421273627816639,4.0,3.0,2005-03-11 04:00:00,
1015.0,10.3,59.4,-0.29316373602101947,4.0,3.0,2005-03-12 04:00:00,
979.0,9.8,68.9,-0.18284169204084227,5.0,3.0,2005-03-12 05:00:00,
972.0,9.2,75.3,-0.13193267126082564,6.0,3.0,2005-03-12 06:00:00,
992.0,9.4,73.1,-0.14838400576625776,7.0,3.0,2005-03-12 07:00:00,
940.0,12.7,51.8,-0.27786376351444264,3.0,3.0,2005-03-13 03:00:00,
963.0,13.2,49.7,-0.287282152430454,4.0,3.0,2005-03-13 04:00:00,
971.0,12.3,55.9,-0.22740260823459324,5.0,3.0,2005-03-13 05:00:00,
887.0,13.3,50.1,-0.27128392664214473,6.0,3.0,2005-03-13 06:00:00,
944.0,12.3,51.8,-0.3032695957934947,7.0,3.0,2005-03-13 07:00:00,
970.0,12.9,50.4,-0.2946395530192797,8.0,3.0,2005-03-13 08:00:00,
1036.0,8.9,71.9,-0.19820706602417812,4.0,3.0,2005-03-14 04:00:00,
959.0,10.1,61.9,-0.27036619468654954,4.0,3.0,2005-03-17 04:00:00,
993.0,13.0,65.3,-0.030046921352296637,4.0,3.0,2005-03-20 04:00:00,
993.0,14.5,66.4,0.08791929803788359,4.0,3.0,2005-03-23 04:00:00,
1122.0,16.2,71.2,0.2633637648005745,4.0,3.0,2005-03-26 04:00:00,
883.0,13.7,68.2,0.05930610589740751,4.0,3.0,2005-03-29 04:00:00,
818.0,13.7,48.8,-0.2736476834879777,4.0,4.0,2005-04-01 04:00:00,
864.0,11.8,56.0,-0.2557958835894592,4.0,4.0,2005-04-04 04:00:00,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
